id,domain,length,pages,max_lines_per_page,max_line_length,has_choice,has_player,risk_tier,reason
0x503A,MAIN_GAME,102,1,4,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x503B,MAIN_GAME,199,2,3,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x503C,MAIN_GAME,68,1,3,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x503D,MAIN_GAME,36,1,2,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x503E,MAIN_GAME,637,6,5,34,NO,NO,HIGH_LAYOUT_RISK,Lines per page (5) > 4 or line length (34) > 52 chars
0x503F,MAIN_GAME,45,1,4,15,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5040,MAIN_GAME,53,1,2,26,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5041,MAIN_GAME,163,2,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5042,MAIN_GAME,45,1,2,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5043,MAIN_GAME,387,4,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5044,MAIN_GAME,46,1,4,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5045,MAIN_GAME,89,1,3,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5046,MAIN_GAME,131,1,4,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5047,MAIN_GAME,40,1,2,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5048,MAIN_GAME,329,3,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5049,MAIN_GAME,92,3,1,26,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x504A,MAIN_GAME,47,1,3,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x504B,MAIN_GAME,36,1,4,19,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x504C,MAIN_GAME,38,1,2,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x504D,MAIN_GAME,142,2,3,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x504E,MAIN_GAME,80,1,3,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x504F,MAIN_GAME,71,1,3,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5050,MAIN_GAME,74,1,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5051,MAIN_GAME,72,1,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5052,MAIN_GAME,57,1,3,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5053,MAIN_GAME,64,1,3,23,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5054,MAIN_GAME,102,1,4,26,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5055,MAIN_GAME,60,1,2,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5056,MAIN_GAME,78,1,3,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5057,MAIN_GAME,221,4,4,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5058,MAIN_GAME,60,1,2,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5059,MAIN_GAME,128,2,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x505A,MAIN_GAME,81,2,3,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x505B,MAIN_GAME,595,8,4,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x505C,MAIN_GAME,134,2,3,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x505D,MAIN_GAME,136,2,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x505E,MAIN_GAME,65,1,3,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x505F,MAIN_GAME,36,1,2,25,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5060,MAIN_GAME,90,1,3,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5061,MAIN_GAME,124,1,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5062,MAIN_GAME,54,1,2,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5063,MAIN_GAME,532,5,5,36,NO,NO,HIGH_LAYOUT_RISK,Lines per page (5) > 4 or line length (36) > 52 chars
0x5064,MAIN_GAME,42,1,2,21,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5065,MAIN_GAME,87,1,4,23,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5066,MAIN_GAME,301,3,4,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5067,MAIN_GAME,199,2,5,34,NO,NO,HIGH_LAYOUT_RISK,Lines per page (5) > 4 or line length (34) > 52 chars
0x5068,MAIN_GAME,86,1,3,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5069,MAIN_GAME,95,1,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x506A,MAIN_GAME,187,2,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x506B,MAIN_GAME,47,1,2,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x506C,MAIN_GAME,140,1,5,35,NO,NO,HIGH_LAYOUT_RISK,Lines per page (5) > 4 or line length (35) > 52 chars
0x506D,MAIN_GAME,115,1,4,39,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x506E,MAIN_GAME,44,1,4,17,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x506F,MAIN_GAME,4,1,1,4,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5070,MAIN_GAME,53,1,2,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5071,MAIN_GAME,92,1,4,30,NO,YES,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5072,MAIN_GAME,59,1,2,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5073,MAIN_GAME,39,1,2,21,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5074,MAIN_GAME,93,1,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5075,MAIN_GAME,116,1,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5076,MAIN_GAME,112,1,3,39,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5077,MAIN_GAME,189,3,2,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5078,MAIN_GAME,61,1,3,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5079,MAIN_GAME,135,2,3,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x507A,MAIN_GAME,76,1,4,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x507B,MAIN_GAME,145,2,4,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x507C,MAIN_GAME,99,2,4,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x507D,MAIN_GAME,63,1,3,25,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x507E,MAIN_GAME,99,1,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x507F,MAIN_GAME,128,2,4,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5080,MAIN_GAME,79,2,2,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5081,MAIN_GAME,57,1,3,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5082,MAIN_GAME,109,1,4,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5083,MAIN_GAME,124,1,4,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5084,MAIN_GAME,45,1,2,25,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5085,MAIN_GAME,107,2,2,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5086,MAIN_GAME,97,1,4,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5087,MAIN_GAME,372,4,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5088,MAIN_GAME,266,3,4,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x5089,MAIN_GAME,100,2,3,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x508A,MAIN_GAME,128,2,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x508B,MAIN_GAME,89,1,3,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x508C,MAIN_GAME,120,1,4,38,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x508D,MAIN_GAME,201,2,4,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x508E,MAIN_GAME,87,1,4,30,NO,NO,NEEDS_RUNTIME_CHECK,Boundary line length (30) or dynamic [PLAYER] token on line
0x508F,MAIN_GAME,76,1,3,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6000,MAIN_GAME,28,1,1,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6001,MAIN_GAME,12,1,1,12,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6002,MAIN_GAME,57,1,2,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6003,MAIN_GAME,30,1,1,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6004,MAIN_GAME,731,7,4,40,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6005,MAIN_GAME,184,2,3,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6006,MAIN_GAME,45,1,2,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6007,MAIN_GAME,384,5,4,37,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6008,MAIN_GAME,20,1,1,20,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6009,MAIN_GAME,22,1,1,22,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x600A,MAIN_GAME,20,1,1,20,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x600B,MAIN_GAME,109,1,4,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x600C,MAIN_GAME,465,5,4,42,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x600D,MAIN_GAME,194,2,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x600E,MAIN_GAME,33,1,2,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x600F,MAIN_GAME,38,1,2,26,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6010,MAIN_GAME,47,1,2,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6011,MAIN_GAME,56,1,2,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6012,MAIN_GAME,93,2,3,26,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6013,MAIN_GAME,103,2,2,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6014,MAIN_GAME,159,3,4,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6015,MAIN_GAME,44,1,2,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6016,MAIN_GAME,47,1,2,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6017,MAIN_GAME,164,3,2,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6018,MAIN_GAME,361,4,4,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6019,MAIN_GAME,79,1,3,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x601A,MAIN_GAME,72,1,3,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x601B,MAIN_GAME,108,1,4,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x601C,MAIN_GAME,4,1,1,4,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x601D,MAIN_GAME,124,2,4,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x601E,MAIN_GAME,54,1,2,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x601F,MAIN_GAME,34,1,2,23,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6020,MAIN_GAME,259,3,4,37,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6021,MAIN_GAME,194,3,3,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6022,MAIN_GAME,52,2,2,19,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6023,MAIN_GAME,720,9,4,37,NO,YES,NEEDS_RUNTIME_CHECK,Boundary line length (37) or dynamic [PLAYER] token on line
0x6024,MAIN_GAME,785,9,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6025,MAIN_GAME,105,2,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6026,MAIN_GAME,88,2,2,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6027,MAIN_GAME,58,1,2,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6028,MAIN_GAME,26,1,1,26,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6029,MAIN_GAME,45,1,2,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x602A,MAIN_GAME,35,1,2,23,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x602B,MAIN_GAME,87,1,4,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x602C,MAIN_GAME,68,1,3,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x602D,MAIN_GAME,18,1,1,18,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x602E,MAIN_GAME,44,1,2,25,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x602F,MAIN_GAME,42,1,2,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6030,MAIN_GAME,25,1,2,16,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6031,MAIN_GAME,59,1,3,36,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6032,MAIN_GAME,75,1,3,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6033,MAIN_GAME,80,1,4,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6034,MAIN_GAME,61,1,3,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6035,MAIN_GAME,147,2,4,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6036,MAIN_GAME,129,1,3,61,NO,NO,HIGH_LAYOUT_RISK,Lines per page (3) > 4 or line length (61) > 52 chars
0x6037,MAIN_GAME,88,1,3,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6038,MAIN_GAME,30,1,1,30,NO,YES,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6039,MAIN_GAME,401,6,3,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x603A,MAIN_GAME,176,4,3,35,NO,YES,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x603B,MAIN_GAME,24,1,1,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x603C,MAIN_GAME,46,1,2,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x603D,MAIN_GAME,32,1,2,21,NO,YES,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x603E,MAIN_GAME,50,1,2,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x603F,MAIN_GAME,345,3,5,34,NO,NO,HIGH_LAYOUT_RISK,Lines per page (5) > 4 or line length (34) > 52 chars
0x6040,MAIN_GAME,389,6,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6041,MAIN_GAME,51,1,4,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6042,MAIN_GAME,145,2,3,38,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6043,MAIN_GAME,72,1,3,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6044,MAIN_GAME,192,3,3,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6045,MAIN_GAME,62,1,3,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6046,MAIN_GAME,85,2,2,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6047,MAIN_GAME,34,1,2,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6048,MAIN_GAME,101,1,4,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6049,MAIN_GAME,43,1,2,25,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x604A,MAIN_GAME,45,1,2,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x604B,MAIN_GAME,76,1,3,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x604C,MAIN_GAME,49,1,2,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x604D,MAIN_GAME,62,1,2,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x604E,MAIN_GAME,26,1,1,26,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x604F,MAIN_GAME,26,1,1,26,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6050,MAIN_GAME,49,1,2,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6051,MAIN_GAME,33,1,2,26,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6052,MAIN_GAME,65,1,4,25,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6053,MAIN_GAME,39,1,2,23,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6054,MAIN_GAME,34,1,2,23,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6055,MAIN_GAME,29,1,2,20,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6056,MAIN_GAME,19,1,1,19,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6057,MAIN_GAME,14,1,1,14,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6058,MAIN_GAME,27,1,1,27,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6059,MAIN_GAME,39,1,2,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x605A,MAIN_GAME,61,1,3,26,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x605B,MAIN_GAME,367,4,4,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x605C,MAIN_GAME,311,3,5,33,NO,NO,HIGH_LAYOUT_RISK,Lines per page (5) > 4 or line length (33) > 52 chars
0x605D,MAIN_GAME,265,3,5,29,NO,NO,HIGH_LAYOUT_RISK,Lines per page (5) > 4 or line length (29) > 52 chars
0x605E,MAIN_GAME,472,4,5,33,NO,NO,HIGH_LAYOUT_RISK,Lines per page (5) > 4 or line length (33) > 52 chars
0x605F,MAIN_GAME,136,1,5,32,NO,NO,HIGH_LAYOUT_RISK,Lines per page (5) > 4 or line length (32) > 52 chars
0x6060,MAIN_GAME,81,1,3,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6061,MAIN_GAME,77,1,3,30,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6062,MAIN_GAME,146,1,5,30,NO,NO,HIGH_LAYOUT_RISK,Lines per page (5) > 4 or line length (30) > 52 chars
0x6063,MAIN_GAME,81,1,3,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6064,MAIN_GAME,116,1,4,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6065,MAIN_GAME,150,2,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6066,MAIN_GAME,28,1,2,21,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6067,MAIN_GAME,81,1,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6068,MAIN_GAME,63,1,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6069,MAIN_GAME,95,1,4,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x606A,MAIN_GAME,252,3,4,29,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x606B,MAIN_GAME,97,1,4,35,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x606C,MAIN_GAME,228,3,3,31,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x606D,MAIN_GAME,97,2,2,33,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x606E,MAIN_GAME,167,2,4,34,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x606F,MAIN_GAME,45,1,3,24,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6070,MAIN_GAME,90,1,4,26,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6071,MAIN_GAME,112,1,5,30,NO,NO,HIGH_LAYOUT_RISK,Lines per page (5) > 4 or line length (30) > 52 chars
0x6072,MAIN_GAME,108,1,5,28,NO,NO,HIGH_LAYOUT_RISK,Lines per page (5) > 4 or line length (28) > 52 chars
0x6073,MAIN_GAME,4,1,1,4,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6074,MAIN_GAME,189,3,4,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6075,MAIN_GAME,69,1,3,26,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6076,MAIN_GAME,141,2,3,32,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6077,MAIN_GAME,279,4,4,28,NO,NO,LIKELY_SAFE,Fits comfortably within standard 4-line 42-char dialog box
0x6078,MAIN_GAME,179,3,5,28,NO,NO,HIGH_LAYOUT_RISK,Lines per page (5) > 4 or line length (28) > 52 chars
0x6079,MAIN_GAME,359,4,5,30,NO,YES,HIGH_LAYOUT_RISK,Lines per page (5) > 4 or line length (30) > 52 chars
