id,system,max_line_length,line_count,page_count,risk_class,verdict,notes
0x70FC,MAIN_GAME,42,11,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x70FD,MAIN_GAME,34,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x70FE,MAIN_GAME,31,5,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x7116,MAIN_GAME,27,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x7123,MAIN_GAME,30,8,3,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x7129,MAIN_GAME,22,5,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x7150,MAIN_GAME,34,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x7169,MAIN_GAME,33,5,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x71AE,MAIN_GAME,33,6,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
0x71AF,MAIN_GAME,34,5,2,PAGE_OVERFLOW_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_MAP_CHEST::0,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_SLINGSHOT_CHEST::1,RANDOMIZER,72,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_SLINGSHOT_ROOM_SIDE_CHEST::2,RANDOMIZER,72,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_COMPASS_CHEST::3,RANDOMIZER,68,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_COMPASS_ROOM_SIDE_CHEST::4,RANDOMIZER,68,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_BASEMENT_CHEST::5,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_MQ_MAP_CHEST::6,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_MQ_COMPASS_CHEST::7,RANDOMIZER,81,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_MQ_SLINGSHOT_CHEST::8,RANDOMIZER,68,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_MQ_SLINGSHOT_ROOM_BACK_CHEST::9,RANDOMIZER,68,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_MQ_BASEMENT_CHEST::10,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_MQ_BEFORE_SPINNING_LOG_CHEST::11,RANDOMIZER,61,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_QUEEN_GOHMA_HEART::13,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_GS_BASEMENT_BACK_ROOM::14,RANDOMIZER,72,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_GS_BASEMENT_GATE::15,RANDOMIZER,83,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_GS_BASEMENT_VINES::16,RANDOMIZER,83,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_GS_COMPASS_ROOM::17,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_MQ_GS_LOBBY::18,RANDOMIZER,70,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_MQ_GS_PAST_BOULDER_VINES::19,RANDOMIZER,88,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_MQ_GS_BASEMENT_BACK_ROOM::20,RANDOMIZER,72,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_HEART::22,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DEKU_TREE_GRASS::23,RANDOMIZER,58,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_CRATE_DEKU_TREE::24,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_BOSS_ROOM_CHEST::25,RANDOMIZER,54,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_MAP_CHEST::26,RANDOMIZER,69,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_COMPASS_CHEST::27,RANDOMIZER,62,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_BOMB_FLOWER_PLATFORM_CHEST::28,RANDOMIZER,87,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_BOMB_BAG_CHEST::29,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_END_OF_BRIDGE_CHEST::30,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_MQ_MAP_CHEST::31,RANDOMIZER,69,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_MQ_BOMB_BAG_CHEST::32,RANDOMIZER,70,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_MQ_COMPASS_CHEST::33,RANDOMIZER,82,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_MQ_LARVAE_ROOM_CHEST::34,RANDOMIZER,67,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_MQ_TORCH_PUZZLE_ROOM_CHEST::35,RANDOMIZER,87,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_MQ_UNDER_GRAVE_CHEST::36,RANDOMIZER,75,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_GS_VINES_ABOVE_STAIRS::39,RANDOMIZER,84,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_GS_SCARECROW::40,RANDOMIZER,63,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_GS_ALCOVE_ABOVE_STAIRS::41,RANDOMIZER,80,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_GS_BACK_ROOM::42,RANDOMIZER,79,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_GS_SIDE_ROOM_NEAR_LOWER_LIZALFOS::43,RANDOMIZER,75,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_MQ_GS_SCRUB_ROOM::44,RANDOMIZER,74,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_MQ_GS_LIZALFOS_ROOM::45,RANDOMIZER,84,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_MQ_GS_LARVAE_ROOM::46,RANDOMIZER,69,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_MQ_GS_BACK_AREA::47,RANDOMIZER,70,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_DEKU_SCRUB_NEAR_BOMB_BAG_LEFT::48,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_DEKU_SCRUB_SIDE_ROOM_NEAR_DODONGOS::49,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_DEKU_SCRUB_NEAR_BOMB_BAG_RIGHT::50,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_DEKU_SCRUB_LOBBY::51,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_MQ_DEKU_SCRUB_LOBBY_REAR::52,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_MQ_DEKU_SCRUB_LOBBY_FRONT::53,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_MQ_DEKU_SCRUB_STAIRCASE::54,RANDOMIZER,56,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_MQ_DEKU_SCRUB_SIDE_ROOM_NEAR_LOWER_LIZALFOS::55,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_DODONGOS_CAVERN::56,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_HEART::57,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_GOSSIP_STONE_FAIRY::58,RANDOMIZER,90,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_GOSSIP_STONE_FAIRY_BIG::59,RANDOMIZER,101,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_DODONGOS_CAVERN_GRASS::60,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_CRATE_DODONGOS_CAVERN::61,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MAP_CHEST::63,RANDOMIZER,85,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_COMPASS_CHEST::65,RANDOMIZER,83,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MQ_FIRST_ROOM_SIDE_CHEST::66,RANDOMIZER,52,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MQ_MAP_CHEST::67,RANDOMIZER,53,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MQ_SECOND_ROOM_LOWER_CHEST::70,RANDOMIZER,64,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MQ_SECOND_ROOM_UPPER_CHEST::72,RANDOMIZER,61,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MQ_BASEMENT_NEAR_SWITCHES_CHEST::73,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MQ_BASEMENT_NEAR_VINES_CHEST::74,RANDOMIZER,51,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MQ_NEAR_BOSS_CHEST::75,RANDOMIZER,84,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MQ_FALLING_LIKE_LIKE_ROOM_CHEST::76,RANDOMIZER,99,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MQ_BOOMERANG_ROOM_SMALL_CHEST::77,RANDOMIZER,75,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MQ_BOOMERANG_ROOM_SMALL_CHEST::78,RANDOMIZER,76,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MQ_BOOMERANG_CHEST::79,RANDOMIZER,75,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MQ_BOOMERANG_CHEST::80,RANDOMIZER,76,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_GS_LOBBY_BASEMENT_LOWER::83,RANDOMIZER,95,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_GS_LOBBY_BASEMENT_UPPER::84,RANDOMIZER,95,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_GS_NEAR_BOSS::85,RANDOMIZER,80,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_GS_WATER_SWITCH_ROOM::86,RANDOMIZER,100,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MQ_GS_TAILPASARAN_ROOM::87,RANDOMIZER,85,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MQ_GS_BOOMERANG_CHEST_ROOM::88,RANDOMIZER,100,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_MQ_GS_NEAR_BOSS::89,RANDOMIZER,82,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_JABU_JABUS_BELLY::91,RANDOMIZER,63,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABU_RUPEE::92,RANDOMIZER,71,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABU_HEART::93,RANDOMIZER,87,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_JABU_JABUS_BELLY_GRASS::94,RANDOMIZER,68,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_CRATE_JABU_JABU::95,RANDOMIZER,63,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_FIRST_ROOM_CHEST::96,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_FIRST_STALFOS_CHEST::97,RANDOMIZER,89,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_WELL_CHEST::98,RANDOMIZER,72,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_MAP_CHEST::99,RANDOMIZER,73,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_RAISED_ISLAND_COURTYARD_CHEST::100,RANDOMIZER,77,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_FALLING_CEILING_ROOM_CHEST::101,RANDOMIZER,69,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_EYE_SWITCH_CHEST::102,RANDOMIZER,71,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_FLOORMASTER_CHEST::105,RANDOMIZER,94,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_BOW_CHEST::106,RANDOMIZER,79,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_BASEMENT_CHEST::112,RANDOMIZER,73,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_MQ_FIRST_ROOM_CHEST::113,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_MQ_WOLFOS_CHEST::114,RANDOMIZER,89,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_MQ_BOW_CHEST::115,RANDOMIZER,79,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_MQ_RAISED_ISLAND_COURTYARD_LOWER_CHEST::117,RANDOMIZER,77,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_MQ_RAISED_ISLAND_COURTYARD_UPPER_CHEST::118,RANDOMIZER,79,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_MQ_WELL_CHEST::119,RANDOMIZER,72,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_MQ_FALLING_CEILING_ROOM_CHEST::124,RANDOMIZER,69,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_MQ_BASEMENT_CHEST::125,RANDOMIZER,73,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_MQ_REDEAD_CHEST::126,RANDOMIZER,97,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_PHANTOM_GANON_HEART::129,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_GS_RAISED_ISLAND_COURTYARD::130,RANDOMIZER,78,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_GS_FIRST_ROOM::131,RANDOMIZER,91,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_GS_LEVEL_ISLAND_COURTYARD::132,RANDOMIZER,98,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_GS_LOBBY::133,RANDOMIZER,77,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_GS_BASEMENT::134,RANDOMIZER,87,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_MQ_GS_FIRST_HALLWAY::135,RANDOMIZER,77,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_MQ_GS_BLOCK_PUSH_ROOM::136,RANDOMIZER,83,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_MQ_GS_RAISED_ISLAND_COURTYARD::137,RANDOMIZER,69,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_MQ_GS_LEVEL_ISLAND_COURTYARD::138,RANDOMIZER,72,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_MQ_GS_WELL::139,RANDOMIZER,80,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_POT_FOREST_TEMPLE::140,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FOREST_TEMPLE_HEART::141,RANDOMIZER,61,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_CRATE_FOREST_TEMPLE::142,RANDOMIZER,60,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FIRE_TEMPLE_FLARE_DANCER_CHEST::144,RANDOMIZER,62,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FIRE_TEMPLE_BOSS_KEY_CHEST::145,RANDOMIZER,57,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FIRE_TEMPLE_BIG_LAVA_ROOM_BLOCKED_DOOR_CHEST::146,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
Hint::RHT_FIRE_TEMPLE_BIG_LAVA_ROOM_LOWER_OPEN_DOOR_CHEST::147,RANDOMIZER,59,1,1,LINE_WIDTH_WARNING,ACCEPTABLE,Text auto-wraps cleanly within ImGui / SoH proportional font renderer
